timestamp,price
2023-12-11 00:00:00,59445.53863893521
2023-12-12 00:00:00,55945.34525207813
2023-12-13 00:00:00,56313.42518691555
2023-12-14 00:00:00,57979.55900486596
2023-12-15 00:00:00,57669.07199091522
2023-12-16 00:00:00,56263.000208752135
2023-12-17 00:00:00,56604.7339013256
2023-12-18 00:00:00,55407.88372516063
2023-12-19 00:00:00,57190.444680075045
2023-12-20 00:00:00,56346.18472177046
2023-12-21 00:00:00,58299.20422853469
2023-12-22 00:00:00,58244.54743478719
2023-12-23 00:00:00,58513.91478478091
2023-12-24 00:00:00,58179.2630690413
2023-12-25 00:00:00,57124.83576400299
2023-12-26 00:00:00,57833.0999977623
2023-12-27 00:00:00,56119.55773982589
2023-12-28 00:00:00,57329.48433936006
2023-12-29 00:00:00,56364.707849475795
2023-12-30 00:00:00,55797.37289517942
2023-12-31 00:00:00,55999.307931999836
2024-01-01 00:00:00,55925.65684243621
2024-01-02 00:00:00,58512.99042648662
2024-01-03 00:00:00,59942.93942961732
2024-01-04 00:00:00,57160.10108732364
2024-01-05 00:00:00,59027.39374964761
2024-01-06 00:00:00,58995.456339118835
2024-01-07 00:00:00,58784.71804114951
2024-01-08 00:00:00,58635.044965275556
2024-01-09 00:00:00,62669.80513174991
2024-01-10 00:00:00,61752.45993941443
2024-01-11 00:00:00,62401.02983906277
2024-01-12 00:00:00,61974.81383830692
2024-01-13 00:00:00,57557.219441146604
2024-01-14 00:00:00,57496.225529841395
2024-01-15 00:00:00,56051.832242386285
2024-01-16 00:00:00,57222.474067934934
2024-01-17 00:00:00,58221.7560175582
2024-01-18 00:00:00,57683.61456074884
2024-01-19 00:00:00,55656.876522113846
2024-01-20 00:00:00,56009.42682453146
2024-01-21 00:00:00,56043.30930759789
2024-01-22 00:00:00,55815.36377531358
2024-01-23 00:00:00,53254.94392507749
2024-01-24 00:00:00,53614.83338900007
2024-01-25 00:00:00,54277.29602434734
2024-01-26 00:00:00,53828.423083068505
2024-01-27 00:00:00,56353.79077266671
2024-01-28 00:00:00,56699.313667363785
2024-01-29 00:00:00,56543.48338247569
2024-01-30 00:00:00,58030.82043475612
2024-01-31 00:00:00,57481.116695055265
2024-02-01 00:00:00,57211.29590711972
2024-02-02 00:00:00,57643.823059798946
2024-02-03 00:00:00,58170.30387882755
2024-02-04 00:00:00,57913.45192654144
2024-02-05 00:00:00,57383.254851542755
2024-02-06 00:00:00,57754.54036260154
2024-02-07 00:00:00,58125.64065252179
2024-02-08 00:00:00,59576.445764602584
2024-02-09 00:00:00,61030.98030535542
2024-02-10 00:00:00,63589.163308506264
2024-02-11 00:00:00,64433.20924464583
2024-02-12 00:00:00,64854.90671470896
2024-02-13 00:00:00,67337.70335230688
2024-02-14 00:00:00,67470.6069799658
2024-02-15 00:00:00,70120.52286784639
2024-02-16 00:00:00,69947.46857357534
2024-02-17 00:00:00,70366.8337425291
2024-02-18 00:00:00,69716.78048517166
2024-02-19 00:00:00,70283.46092050419
2024-02-20 00:00:00,69889.58744738626
2024-02-21 00:00:00,70703.24821155879
2024-02-22 00:00:00,69999.23072644825
2024-02-23 00:00:00,69181.2521444534
2024-02-24 00:00:00,68561.7399103533
2024-02-25 00:00:00,69527.08388175974
2024-02-26 00:00:00,69902.04607126096
2024-02-27 00:00:00,73575.52096731165
2024-02-28 00:00:00,77151.42326260971
2024-02-29 00:00:00,84931.59538925132
2024-03-01 00:00:00,83248.49533689347
2024-03-02 00:00:00,84766.01384256325
2024-03-03 00:00:00,84278.852937261
2024-03-04 00:00:00,85467.41251985909
2024-03-05 00:00:00,92566.7811881382
2024-03-06 00:00:00,87380.87753917223
2024-03-07 00:00:00,89383.97290983776
2024-03-08 00:00:00,90064.28945200722
2024-03-09 00:00:00,92406.62551064738
2024-03-10 00:00:00,92674.20236042855
2024-03-11 00:00:00,93166.6346150427
2024-03-12 00:00:00,97244.24764833265
2024-03-13 00:00:00,96419.22246018902
2024-03-14 00:00:00,98462.69218528988
2024-03-15 00:00:00,96708.22240157604
2024-03-16 00:00:00,94026.99871189671
2024-03-17 00:00:00,88337.23527018762
2024-03-18 00:00:00,92687.83639071905
2024-03-19 00:00:00,91660.98241110085
2024-03-20 00:00:00,84314.75807070319
2024-03-21 00:00:00,91378.17491639391
2024-03-22 00:00:00,88654.38466998264
2024-03-23 00:00:00,86534.24921737587
2024-03-24 00:00:00,87592.62059290701
2024-03-25 00:00:00,91597.52645204791
2024-03-26 00:00:00,95009.9590244113
2024-03-27 00:00:00,95202.9624862749
2024-03-28 00:00:00,94325.68949253022
2024-03-29 00:00:00,95709.28994277485
2024-03-30 00:00:00,94687.8808587175
2024-03-31 00:00:00,94164.33400224223
2024-04-01 00:00:00,96344.33130811632
2024-04-02 00:00:00,94725.32106886225
2024-04-03 00:00:00,88769.27427570257
2024-04-04 00:00:00,89432.95749379022
2024-04-05 00:00:00,92834.21015751713
2024-04-06 00:00:00,92386.33023863328
2024-04-07 00:00:00,93775.33326898882
2024-04-08 00:00:00,94431.7953912356
2024-04-09 00:00:00,97202.32726368014
2024-04-10 00:00:00,93865.7076312286
2024-04-11 00:00:00,96547.95600822772
2024-04-12 00:00:00,95944.12466276177
2024-04-13 00:00:00,92649.86251147815
2024-04-14 00:00:00,88727.30783502304
2024-04-15 00:00:00,90437.58943490204
2024-04-16 00:00:00,87445.06865827071
2024-04-17 00:00:00,88069.37965408887
2024-04-18 00:00:00,84465.34741260522
2024-04-19 00:00:00,87379.63236596606
2024-04-20 00:00:00,88013.42036701759
2024-04-21 00:00:00,89259.0281886622
2024-04-22 00:00:00,89224.52527600928
2024-04-23 00:00:00,91577.09408735207
2024-04-24 00:00:00,90719.8658726972
2024-04-25 00:00:00,88100.6076337714
2024-04-26 00:00:00,88075.55166285615
2024-04-27 00:00:00,87291.1578568934
2024-04-28 00:00:00,86901.12386829584
2024-04-29 00:00:00,86101.14808122782
2024-04-30 00:00:00,87182.71910643856
2024-05-01 00:00:00,83696.67393289733
2024-05-02 00:00:00,80048.98193857026
2024-05-03 00:00:00,80823.47127222376
2024-05-04 00:00:00,85885.66895050947
2024-05-05 00:00:00,87252.13081908396
2024-05-06 00:00:00,87618.500093223
2024-05-07 00:00:00,86328.03845197738
2024-05-08 00:00:00,85647.4271292762
2024-05-09 00:00:00,84024.33958696383
2024-05-10 00:00:00,86368.02439917417
2024-05-11 00:00:00,83273.76963755157
2024-05-12 00:00:00,83133.78125849554
2024-05-13 00:00:00,84127.195719947
2024-05-14 00:00:00,85928.95056189386
2024-05-15 00:00:00,84060.30998678243
2024-05-16 00:00:00,90038.97922369916
2024-05-17 00:00:00,88852.29628697697
2024-05-18 00:00:00,91296.17998159103
2024-05-19 00:00:00,91118.25839766482
2024-05-20 00:00:00,90149.07223857407
2024-05-21 00:00:00,97312.92226028701
2024-05-22 00:00:00,95736.4794110895
2024-05-23 00:00:00,94712.66139537306
2024-05-24 00:00:00,93238.97223887805
2024-05-25 00:00:00,93820.86465384062
2024-05-26 00:00:00,94783.47752271767
2024-05-27 00:00:00,93645.47483970209
2024-05-28 00:00:00,94541.85825845576
2024-05-29 00:00:00,93235.12881790726
2024-05-30 00:00:00,92711.95375348922
2024-05-31 00:00:00,93566.25231737706
2024-06-01 00:00:00,92051.76248698786
2024-06-02 00:00:00,92364.67945534382
2024-06-03 00:00:00,92282.5637259853
2024-06-04 00:00:00,93777.10325717843
2024-06-05 00:00:00,96554.69327199714
2024-06-06 00:00:00,97460.75706460817
2024-06-07 00:00:00,96716.96476615145
2024-06-08 00:00:00,95506.08549447882
2024-06-09 00:00:00,95498.8847060097
2024-06-10 00:00:00,95846.14514560382
2024-06-11 00:00:00,95629.07525571824
2024-06-12 00:00:00,92611.45101358004
2024-06-13 00:00:00,93622.12049184114
2024-06-14 00:00:00,91669.9141233174
2024-06-15 00:00:00,90768.53381750069
2024-06-16 00:00:00,91035.08696815226
2024-06-17 00:00:00,91499.77197447095
2024-06-18 00:00:00,91152.41729650428
2024-06-19 00:00:00,89309.34026952984
2024-06-20 00:00:00,88971.37251837201
2024-06-21 00:00:00,88745.77296170006
2024-06-22 00:00:00,87762.10736398111
2024-06-23 00:00:00,87999.03179321687
2024-06-24 00:00:00,86610.16177008167
2024-06-25 00:00:00,82446.52085865858
2024-06-26 00:00:00,84389.4422506331
2024-06-27 00:00:00,83253.78399065208
2024-06-28 00:00:00,84340.20846948218
2024-06-29 00:00:00,82601.24845850942
2024-06-30 00:00:00,83350.81168811099
2024-07-01 00:00:00,85761.0530982266
2024-07-02 00:00:00,86307.52561745669
2024-07-03 00:00:00,84856.11254176268
2024-07-04 00:00:00,82141.2726796154
2024-07-05 00:00:00,77869.52294661957
2024-07-06 00:00:00,77515.163633992
2024-07-07 00:00:00,79551.57592729668
2024-07-08 00:00:00,76223.29075165957
2024-07-09 00:00:00,77235.43679689916
2024-07-10 02:00:33,78798.38034518916
